Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness
185.off,Hand,-0.3875265554918833,-0.3619062522517572,-0.40557408452363447,-0.7414261355971384,-0.19497545016528509,0.4730298449362496,0.18187069030171732,-0.7699313426611816,-0.8296996740607492,-0.9842506962037249,-0.32401114682524707,0.5638241051214153
186.off,Hand,-0.36083264142928173,-0.3116874792809322,-0.48447624616776214,-0.7208887140190882,0.03295214938108981,-0.1557348530063848,0.05932456782647982,-0.599471219989349,-0.5736005068305394,-0.355714768443496,-0.030088406807119005,-0.29379216806133895
187.off,Hand,-0.48640195280066567,-0.40411194828840274,-0.42068252674262807,-0.752128069841904,-0.15839507423414498,0.07272785991735167,0.06078783619171108,-0.8870537664024458,-0.8005369992521667,-0.7469261682393744,0.2932266072128219,-0.033197226977496726
188.off,Hand,-0.22391946882289812,-0.3575020295543097,-0.17673604910221355,-0.6362596727083196,-0.5372154214899969,-0.5180119461601798,-0.7356073290183555,-0.11822958238537201,-0.08498025111735513,0.3355187878778407,-0.4415802428324983,-0.588853428482762
189.off,Hand,0.3571079521024208,-0.09634049216903104,-0.14187670604836444,1.591943288119488,-0.5689207083030021,-0.6529347164572831,-0.6800260382118326,1.2110114532602698,1.2145475940416068,1.198013866396067,-0.32401114682524707,-0.6283370303669191
190.off,Hand,-0.38034465194322004,-0.4364298925626236,-0.09579086828535092,-0.6162712876209332,-0.6061180635273716,-0.09953407826024625,-0.5760616645657739,-0.43932730892500726,-0.593234760333296,-0.5998709926064378,0.17565751120557066,0.1406312176621753
191.off,Hand,0.2607905494434697,0.05982063488476426,-0.46400045198872475,-0.4663666506313424,-0.03604761437791059,-0.5571360108216709,0.03604463572531488,-0.10406549187752206,-0.007748364369812998,0.5018326654073745,0.9104643612508908,-0.6743804860003546
192.off,Hand,-0.4116257097058391,-0.4473590022233319,-0.0995996488884844,-0.7404467073005329,-0.6032255891999484,1.5866322450937718,0.3080520962943417,-0.5965768786016601,-0.89487023101637,-1.3447648669468788,0.23444205920919625,2.2498618860075847
193.off,Hand,-0.3784108119261636,-0.42845134831625675,-0.13730387149523993,-0.5493626135447176,-0.5728377351564804,-0.4771283416917379,-0.42697360176612587,-0.5765595087351602,-0.5138598432122076,-0.20367989891590316,0.3520111552164475,-0.42299447834277853
194.off,Hand,-0.37012261709694094,-0.43237906275197613,-0.09720636365957347,-0.7559136198905672,-0.6050466892594043,-0.2772147373271482,-0.3937304596633287,-0.6241364856646338,-0.5844782044874837,-0.35739729953940047,0.6459338952345756,-0.30849187594224625
195.off,Hand,-0.3482229335947822,-0.4145583620913324,-0.14879645678408357,-0.6492502884947543,-0.5628910672528472,-0.4233003733970025,-0.09442069549953976,-0.829253697702035,-0.7053836888166531,-0.48118620014281316,0.2638343332110091,-0.3238851475116335
196.off,Hand,-0.37627822240736986,-0.42937543189021793,-0.12770699254946177,-0.554992114866873,-0.5808887663094353,-0.49075925327386954,-0.6627999425318598,-0.4352642075809144,-0.506483424310743,-0.3605045811622926,0.17565751120557066,-0.1790658546812394
197.off,Hand,-0.3861795844028479,-0.43628052304967263,-0.10960139057383401,-0.7501152999362288,-0.5954812958361662,-0.5120065605532295,-0.525005765078815,-0.6037791147949112,-0.511355177710651,-0.1584607212281898,0.20504978520738346,-0.4761708753060505
198.off,Hand,-0.6695230220883189,-0.4762700106935382,-0.458469707606249,-0.7637282324100291,-0.053325092734505614,0.3139846040912256,0.07956399216399956,-1.162892032264859,-0.9156486448651544,-0.835698015626352,-0.3827956948288727,-0.1834027603544214
199.off,Hand,-0.22699948275700663,-0.2256573848800701,-0.49814635393133305,-0.48627629245304377,0.0839849424124221,-0.20699598616197454,0.7175943066213749,-0.7099598935760111,-0.6070809343892858,-0.3136497230045506,-0.030088406807119005,-0.4069582950985604
200.off,Hand,-0.4351026286452277,-0.37428483917518357,-0.4340376972742191,-0.6998323986260102,-0.12364267978896537,0.1531401803362505,-0.1574961942667577,-0.5560903282909841,-0.6880415938114074,-0.7532789985770904,-0.8530720788578776,0.30144913100956894
1.off,Human,-0.7706236764423062,-0.571903818289502,-0.008216288446990414,-0.7324763173407319,-0.6650895318926787,1.5211335827419326,-0.28143720680956297,-1.1468835886794218,-0.9615998714441061,-1.0647882921341494,-0.5885416128415624,0.24588926121601193
10.off,Human,-0.7767044560789128,-0.5655517591110296,-0.12055437672119916,-0.6586444386907,-0.5867444892249433,1.451266626043348,-0.5840306285096816,-0.9484519638327171,-0.8898536386509488,-1.0081105286398153,-0.7648952568524392,0.3890706594713433
11.off,Human,-0.6133261315324243,-0.4979516392974683,-0.24560745336178913,-0.6880331578043163,-0.4631604402132387,0.9302697145041717,-0.685245504985356,-0.15361707674597175,-0.5395156178496227,-0.7297221863378641,-0.941248900863316,0.6427973136883436
12.off,Human,-0.6478234080554118,-0.49904494086326795,-0.3160068628002269,-0.7067215656907838,-0.3663276543823788,0.9122396073947004,-0.6638563464141276,-0.24857273746824202,-0.6036219491640304,-0.8088329537403492,-0.9118566268615033,0.7325875908703188
13.off,Human,-0.5876391449056577,-0.44257287472300166,-0.4474488695623012,-0.691069677385875,-0.08620198047870634,0.09419795366300694,-0.0942423550688518,-0.9103527425786735,-0.7931335299155284,-0.6891193392998509,-0.5591493388397495,-0.13912449108666203
14.off,Human,-0.5206866500566796,-0.47964715006829867,-0.14624435384617815,0.05376442924526324,-0.565129412487399,-0.5385955944028338,-1.0171260201515429,0.10822792106522915,-0.029014869690104545,0.1866173229396702,-0.9706411748651288,-0.39587910927684106
15.off,Human,-0.42210968564115997,-0.44607855028255783,-0.13103293247529604,-0.7776854010712616,-0.5781241510281128,-0.3750014527884554,-0.29874100425853556,-1.020927923817108,-0.7792814991096928,-0.47325072888441977,-0.5591493388397495,-0.4743132668681132
16.off,Human,-0.5238246714035408,-0.4603234695252016,-0.26684700358472074,-0.7050563827906507,-0.4365667736717992,-0.24358900321471683,0.08346760440774433,-1.0564170162039668,-0.8323186317464314,-0.6351844874386475,-0.9118566268615033,-0.3369778565989645
17.off,Human,-0.5652367837600396,-0.4936539947471026,-0.1583494783686606,0.12846564192496243,-0.5543580062797131,-0.23140111078902426,-0.6553591349717622,-0.531597458221702,-0.5459980103140621,-0.35821317832757144,-0.9118566268615033,-0.24592939101290173
18.off,Human,-0.1912290651742435,-0.20735954368375697,-0.49347740194174533,-0.6979424559960817,0.06606674796662537,-0.45563194045293265,0.43102143979143664,-0.7698056271591369,-0.6099358499302069,-0.23640177799221673,-0.4415802428324983,-0.5102375187689504
19.off,Human,-0.7495945852947209,-0.5517131359200654,-0.18440887708269252,-0.7426946776142854,-0.5297660072546416,1.1361250232302997,-0.5254114190580915,-1.0015353658159332,-0.8947207892137702,-0.9644875284237784,-0.9706411748651288,0.22593910099031927
2.off,Human,-0.693716535654067,-0.5180793923708071,-0.30396747293721244,-0.6652670126192936,-0.38477933593825,0.7698915218136857,-0.3332181309655441,-0.8930927032053487,-0.8464815823164518,-0.9088279405491,-0.5591493388397495,0.24423932940106188
20.off,Human,-0.7381691451389828,-0.5555045256855986,-0.10502760259849289,-0.6753840097580746,-0.5990498366269261,1.3800692228176012,-0.5388069553813053,-0.9691887513620269,-0.9063307081809999,-1.0482503384083284,-0.941248900863316,0.45659748591076116
3.off,Human,-0.7189632901565715,-0.5418604555182547,-0.18597357517304594,-0.4548237187748818,-0.5282245540593868,-0.24368110165543103,-0.6565776081205686,-0.866373698239579,-0.7724593267296228,-0.6710985013263259,-0.6179338868433751,-0.12397163193833453
4.off,Human,-0.7068147388642849,-0.5383819617586263,-0.18200507945688157,-0.40709125450323214,-0.5321192439933642,-0.17517527056347162,-0.7235372446446062,-0.6853344942939376,-0.721419896853459,-0.7170085033129461,-0.794287530854252,0.11254944962876176
5.off,Human,-0.6149716749434144,-0.4775895143492707,-0.35939641315611626,-0.7214228961440795,-0.29173507368536794,0.422008626636036,-0.29263984991174063,-0.852403896600653,-0.7906482986168641,-0.7545069171578178,-0.794287530854252,0.012539688758529568
6.off,Human,-0.657931291296724,-0.5202377378305297,-0.1987476020500655,-0.68376613181771,-0.5153474094234838,0.6735405377766168,0.2216999229683491,-1.2749263247576024,-0.9838282075145766,-0.992021899631948,-0.6767184348470008,-0.06971019258926327
7.off,Human,-0.7124381131804001,-0.5314178292414835,-0.25636477303687555,-0.7335583872524813,-0.44994420007388813,0.8412090945690773,0.18102859344210312,-1.3005523092777385,-1.0071085829199045,-1.0718837014504916,-0.5591493388397495,0.04174764175541682
8.off,Human,-0.8316583462159199,-0.5848592304065637,-0.06284193409382215,-0.7600329992822686,-0.6299171292931063,0.4582249881417381,-0.726135740555677,-1.0859406541682795,-0.9197466972550057,-0.9611413957520122,-0.941248900863316,0.11400987362717606
9.off,Human,-0.8461411280673933,-0.5862948523904176,-0.10216667001961612,-0.7534483580873976,-0.6012586944803004,0.4611255938307249,-0.7182506729013506,-1.1193889458045012,-0.9343698562705691,-0.9802608017755796,-0.9706411748651288,0.10853243880565112
321.off,Mech,2.5003964342377736,3.8446316377835927,-0.687505795216763,-0.15222785304791528,1.918127181057769,-0.6792173107036145,1.803530156105124,1.3375735359763854,1.25331944316246,1.1238595749201055,-0.9118566268615033,-0.5643634682574388
322.off,Mech,2.488519424496468,3.849585371244731,-0.688957073072009,1.7211800291022303,1.9534935355031973,-0.6717618335058755,1.7114904501044919,2.2414487141293225,2.2675685699665085,1.5762821128177054,-0.941248900863316,-0.5728730971388645
323.off,Mech,2.474732222442956,3.8548853720446288,-0.6906004390048113,1.5438534527972898,1.9945385150456658,-0.6771859819095314,2.7981853138271324,2.1302292192856918,2.1558589017502845,1.546170025662613,-0.941248900863316,-0.5817515658446105
324.off,Mech,3.3782555034195094,5.3305857249045125,-0.681235135928585,0.6078578016515576,1.7741494040527312,-0.6684491083396583,3.394874159734675,1.4647430150362746,1.7770593300942157,1.7373675986011323,1.9685862253161521,-0.7761274517406092
325.off,Mech,1.855407953447481,2.602770505305689,-0.6752402062162205,1.6226323822838733,1.6485974118895186,-0.6763328879988731,1.7168665355509443,2.0289137136024755,2.01982149073007,1.4753378081498354,-0.8824643528596904,-0.5716030055848125
326.off,Mech,2.275805880231333,3.6223040789020238,-0.697241775687391,2.470868670703932,2.172100423199006,-0.6414819701623041,2.48295975877034,2.5064309037882566,2.873527490376403,2.018523408948074,-0.5297570648379367,-0.6921930780203434
327.off,Mech,2.199144798807828,3.174029421857947,-0.6773736627562943,3.3772262391096652,1.6920232582840153,-0.6309786424091863,2.300323652597356,2.359874580435903,2.303412129900213,1.5119491693658034,-0.9118566268615033,-0.5214659951068412
328.off,Mech,2.461955330505148,3.88079915627468,-0.6932367712969549,0.8509487392964417,2.062701543115062,-0.6789247737322631,1.5098700872193762,1.7910871454437125,1.7580577999865072,1.3701643480291066,-0.9706411748651288,-0.5748486598135608
329.off,Mech,2.4906345270087322,3.8622372012092177,-0.6894507320403537,0.9101668912703622,1.9657101820781964,-0.6762806817266365,3.2086856316406323,1.836481609731276,1.7967335046378985,1.3766705082642094,-0.941248900863316,-0.5680788515959008
330.off,Mech,2.4959496427749803,3.8568419497788002,-0.6886292987299009,1.2665462390122593,1.9454348558768046,-0.6767056811229735,1.705549737603895,2.011129515249184,2.0001979922511586,1.4678093157397945,-0.941248900863316,-0.571939580269691
331.off,Mech,2.087624894005934,2.545528528038868,-0.6364539913606555,1.6786298728506681,1.0402241956984248,-0.6660807113579634,1.8190649234913991,1.9478354519561405,1.8787779505010027,1.376005600995189,-0.9706411748651288,-0.5440993059979398
332.off,Mech,1.8411400399291247,2.7773974399640293,-0.69067349350722,1.5332950035125723,1.9963883611801851,-0.6683542220364423,1.1803893277330382,1.9960203004512105,1.9945558027308736,1.4750051344483388,-0.5885416128415624,-0.578119102007293
333.off,Mech,2.1037170715074125,2.540490317605888,-0.6333684982483982,1.3126363041308966,1.0029947727618433,-0.6646225860852062,1.0856945105511007,1.662451770758833,1.6139651314126646,1.3047180832522727,-1.0000334488669416,-0.5734243273981842
334.off,Mech,3.258639922743113,4.997666757883876,-0.6761814819244221,0.8615532710722635,1.6675920433908256,-0.6545293547841226,4.946572857876653,1.0916971649015088,1.0950678608296072,1.1434009099276465,0.32261888121463467,-0.6326275989466196
335.off,Mech,2.5003952061381294,3.844629192830475,-0.6875057794004451,2.0857642660545395,1.918126800021417,-0.677590120122603,3.2709606694482294,2.4156373069138253,2.4879802207534856,1.671880433107649,-0.9118566268615033,-0.5798683169232077
336.off,Mech,0.7740105473699561,1.2604096724975413,-0.6985239009844568,0.18122808677531863,2.2087144317807503,-0.6770549714101992,0.6210388817095581,0.830707407767966,0.7788961546406158,0.9170019750950251,2.4976471573487826,-0.5941172788051852
337.off,Mech,1.667305690673026,2.8534588616162493,-0.7143646307901234,0.7288645868739158,2.738182235631957,-0.6384535510764879,2.1922968934448988,2.006462205702498,2.439274982951604,2.013879977524878,2.438862609345157,-0.7696585271568787
338.off,Mech,2.153545610851627,3.5146961522136104,-0.7032293674887587,0.5481353064300729,2.3502992565801364,-0.6806428359974543,1.6433262892270284,1.62351744696825,1.7596068140917454,1.5400744355862235,1.2043871012690188,-0.6785837317418543
339.off,Mech,2.087621803501695,2.5455228342554594,-0.6364538422776707,2.0214837438931443,1.0402223657556613,-0.6602930397860718,1.4721593962519703,2.06932588645466,2.050344784594642,1.4751102350134735,-0.8824643528596904,-0.5633216358710647
340.off,Mech,3.258640038015727,4.997668436436646,-0.6761815535504107,1.6888543054926186,1.667593498592924,-0.6559553101140092,4.5007272377361796,1.502666486388705,1.5229586237339026,1.3400773604684535,0.3520111552164475,-0.6238006516318684
121.off,Octopus,-0.7376415729678654,-0.5461388337158036,-0.20195718881210928,-0.6408032698767154,-0.512027532232667,-0.5081114111730796,-0.8302014351976499,-0.4765711499201413,-0.6537846813774949,-0.7337233888179115,-0.794287530854252,0.34135416407907077
122.off,Octopus,-0.5953023223456738,-0.5157681567725653,-0.05918403033587018,0.06976155057886489,-0.6324312432768815,-0.4942767251683419,-0.8975344323203552,0.18626476228852068,-0.18818423830711348,-0.23680350621884422,-0.941248900863316,0.0641857735855868
123.off,Octopus,0.3640936277885768,0.06348874377683539,-0.3961598201390693,-0.31818903324684733,-0.21643405949605965,-0.6771274350110003,-0.643290139035365,1.210098540995425,1.2329471970134978,1.2267705101486182,-0.5297570648379367,-0.640941724812378
124.off,Octopus,-1.12575673969554,-0.6508712938158359,-0.03785261373863343,0.37911550337285216,-0.6466210000900136,-0.5781554192725641,-1.1630588726224815,-0.03814403326098163,-0.2229577296554987,-0.08738760720258437,-0.9706411748651288,-0.2301868704887629
125.off,Octopus,-0.4168927888102056,-0.37053253400590475,-0.42064543074783356,-0.02880859557645692,-0.15848832466598578,-0.4465266210879516,-0.9485005517838205,0.7806788410958364,0.7923366002871854,0.9964315358148198,-0.8530720788578776,-0.6447676099700408
126.off,Octopus,-0.7400914098850468,-0.5868423497658036,0.4676418865822986,-0.034612533044065176,-0.8447473161572487,-0.48255179678319904,-1.0862799073558569,0.5820851307461847,0.38689658539892047,0.49733391560655926,-0.9706411748651288,-0.4318963271213841
127.off,Octopus,0.003221294791486652,-0.26004520575293577,-0.16472587963968946,0.055729489941326,-0.5485228443063414,-0.6080865310937797,-0.7300527802682465,0.8120894902601281,0.6998679073114196,0.8034186390091845,-0.8824643528596904,-0.5410390043148973
128.off,Octopus,-0.7315065295238636,-0.5637043504741638,0.029263206813864504,-0.7852009609330847,-0.6865886040855524,-0.4101973608596202,-0.9031723951725935,-0.39516551574207937,-0.46865827128711984,-0.3025890179057363,-0.7648952568524392,-0.21704729673932116
129.off,Octopus,-0.7163147045141687,-0.5008977490252723,-0.4407915085789479,1.672734079916656,-0.10512328975484116,-0.5010847892446889,-0.9295424229193094,0.6069717218193323,0.32104544091070836,0.3514732468020274,-0.8530720788578776,-0.3186684942591592
130.off,Octopus,-0.5234211495784097,-0.4253335567049573,-0.40843204934082405,0.9647857767723172,-0.18826436753566997,-0.5286186775048439,-0.8561832728931789,0.3825107208176803,0.1217058726078483,0.20250627763650214,-1.0294257228687544,-0.2906249761268103
131.off,Octopus,0.06538549041679706,-0.1885942263099376,-0.27285749315586716,0.5500974371162098,-0.42866276158599464,-0.5894004101257034,-0.8307451298114419,0.9591845157746489,0.9428619180621135,1.0464379490367746,-0.7061107088488136,-0.6217476386931249
132.off,Octopus,-0.6138444041994545,-0.4306041790365328,-0.5155889868719344,-0.6471850009504454,0.15587148484111488,-0.31031351313449845,0.5418813594156644,-0.9462404313976628,-0.7761111938482321,-0.574790264028587,0.8222875392454524,-0.3126012318722009
133.off,Octopus,-0.25589958102462806,-0.3092607669422242,-0.3734049891211398,-0.7959213364240912,-0.2645209630484359,-0.6041563869944545,-0.6705848314452427,-0.018094665712730905,0.0007478371467995897,0.40670763137461796,-0.5297570648379367,-0.5922182663470791
134.off,Octopus,-0.18340618594249058,-0.369688921011411,-0.04766989349046001,0.17723018314677877,-0.6401885151245958,-0.6538515522505737,-0.8333439526272582,0.773759200227858,0.8600203601931052,1.1208923373546558,-1.0000334488669416,-0.6998227075396684
135.off,Octopus,0.39269453620909145,-0.20566208746283327,0.27245522428945,0.13250199291948653,-0.7900783663295156,-0.6818020945178924,-0.7982359329608285,1.6304043695887378,1.9349223001333065,1.7696305897808635,-0.7648952568524392,-0.7569586894552427
136.off,Octopus,0.28238106481131714,0.009650319068753207,-0.39431140612667426,-0.7757729147366886,-0.22053444029924013,-0.6344499894335209,-0.3300301302538798,0.059333042723523736,0.048576411784915674,0.4165024525792211,-0.4121879688306855,-0.5692415832889559
137.off,Octopus,-0.3568731061455763,-0.35718211588381255,-0.3783363550046928,0.9251483626195778,-0.2545252329607733,-0.6495457168857057,-0.8718522092686314,0.5059118208465907,0.37008716778943723,0.5485538106786092,-0.8530720788578776,-0.49073378884007596
138.off,Octopus,-0.31171958760065976,-0.28051592609743325,-0.4905009157199528,1.8194461736007406,0.05491306108427358,-0.6078734199161872,-0.7416639426284092,1.0319716206726548,1.0101092895749397,1.0746415534426061,-0.8530720788578776,-0.6163883460138909
139.off,Octopus,-0.505564331420556,-0.48567700494277205,-0.06351594745285064,0.18406801281420493,-0.6294512021062034,-0.3020321030406706,-0.8011313125957906,0.01006195161330107,-0.45216337025247283,-0.661049087592778,-0.8824643528596904,0.6429892660895655
140.off,Octopus,-0.344816439708985,-0.4014342298730369,-0.20469908613875096,-0.014252618035156024,-0.5091637508701519,-0.5155833099432486,-0.8335181754108815,0.07780289426564141,-0.06012363788891701,0.15276721609584276,-1.0588179968705673,-0.3831506598064821
201.off,Plier,-0.8570966590639084,-0.5802023390769776,-0.22978865108612692,-0.024115723881812115,-0.4817122811860183,1.9169247572308237,-0.20819675528056658,-0.8351278694386682,-0.9756261965142468,-1.43242208811592,0.14626523720375784,2.2406138944497083
202.off,Plier,-0.8542024834529589,-0.5800918243256149,-0.22074387049979632,0.3809230731824045,-0.4918758007290024,1.804539626715379,-0.3067109350464681,-0.6689372232079561,-0.9326647684119905,-1.4112669488033962,0.2932266072128219,2.5029019437918736
203.off,Plier,-0.8339468865406172,-0.5748372393346989,-0.21223088123929937,0.7561442650696569,-0.5011630316003094,1.7338053017990547,-0.35500037842162097,-0.4843405540710615,-0.8817981649088192,-1.3831200138602,-0.05948068080893181,2.7384578810984475
204.off,Plier,-0.8502592420619062,-0.577472720642288,-0.23823392762016463,-0.8006426400253381,-0.4719345588004671,2.9403807927552563,-0.06417053923891658,-0.6949595161266119,-0.9784643958613941,-1.5412646040362972,-0.17704977681618303,3.450311085709931
205.off,Plier,-0.8237634783664728,-0.5720454621281953,-0.20948204263709866,0.3268311626601028,-0.5041060821822554,1.9707859482578511,-0.08595002365227797,-0.5880408371815355,-0.9192065889429485,-1.4251654670700096,-0.3827956948288727,2.7918619565757097
206.off,Plier,-0.8095692591888208,-0.5687763122615127,-0.19824707939782524,1.0447210611372977,-0.5158620161984491,1.684992665797367,-0.36587508256490925,-0.3284531616622828,-0.84608215418904,-1.3826136897712131,-0.3534034208270599,3.085632978352447
207.off,Plier,-0.7529281879771795,-0.5521898129031132,-0.19011596767675518,1.5122991151208238,-0.5241064194988546,1.5638225923114017,-0.2868086194116095,-0.12536967208604655,-0.7999749139818083,-1.3830806669188642,-0.23583432481980865,3.5462512164519797
208.off,Plier,-0.6553106597403969,-0.5238265207965069,-0.16200894526673132,2.230270596932735,-0.551023098226595,1.6232031487098364,-0.2684434316835691,0.17353508056811873,-0.7111248285922716,-1.3389180350045202,-0.14765750281437023,3.8307306291232526
209.off,Plier,-0.6819385452419241,-0.5319977526944779,-0.16683842382751674,1.9282585173271343,-0.5465642902437129,2.068495358755672,-0.2687863408675489,0.14815632024015482,-0.7259168873408296,-1.3578554623421302,-0.3827956948288727,3.937384989777641
210.off,Plier,-0.7409581016312073,-0.5475938065032492,-0.19818114726703606,0.8247081900250017,-0.5159297413127419,2.160947459282749,-0.2239286989585955,-0.18035728178564378,-0.8152348813158187,-1.3898417966016965,-0.14765750281437023,3.4768170548087887
211.off,Plier,-0.8063650369300657,-0.5668155112808728,-0.20946283294803442,-0.1609586221920727,-0.5041265550390934,2.6693353107724302,-0.10703278913359222,-0.4682462315445782,-0.9188382229467454,-1.4994484498205165,-0.5885416128415624,3.7100203752883005
212.off,Plier,-0.8790610180576889,-0.5820741975047871,-0.2844096561210733,-0.7992475480177926,-0.41296824406323596,2.9637540545316217,0.1605014209748044,-0.9947287282879976,-1.0459514729649009,-1.5729994233593434,-0.3827956948288727,2.810751889608683
213.off,Plier,-0.8413767808132903,-0.5759472259194669,-0.22515468359230703,-0.8020918383471755,-0.4869583687906024,3.3415695134980616,1.5063994215151972,-1.5003498075971191,-1.1558987440743755,-1.6527609133896586,0.4107957032200731,1.6817739181051794
214.off,Plier,-0.8594414440506196,-0.5807073337854023,-0.2320220992014244,-0.8020650155491363,-0.47915401374725225,2.844882997944267,0.8042214532016477,-1.3236625334148981,-1.111377722844569,-1.5839556917048805,0.05808841519831942,1.8430287173703912
215.off,Plier,-0.8574239915399214,-0.5809523163410639,-0.22173128701435318,-0.8017866090991702,-0.49078132520069634,2.502601825316389,0.4409032989530057,-1.1532136036349983,-1.0669415667171898,-1.53017418861783,-0.17704977681618303,2.0173110767990576
216.off,Plier,-0.8560550383086986,-0.580889866876272,-0.21753345942881358,-0.801944955949539,-0.49540928607572154,2.356979695222776,0.24636230074242726,-1.0254914742585806,-1.0351812306126693,-1.5051997947572562,-0.4415802428324983,2.2163694148146074
217.off,Plier,-0.75525641175547,-0.5540118061020636,-0.1788779391339557,1.036282154795087,-0.535153983817064,1.823667582234912,-0.03626374171773328,-0.30845265689478363,-0.8529135293722812,-1.4126158280409364,-0.7355029828506264,3.3639307845069246
218.off,Plier,-0.6552828697916202,-0.5246492933797234,-0.1548236293071015,2.438253663018912,-0.557536166459422,1.5086200291559404,-0.09636520388214825,0.1683761409094272,-0.7164285811729543,-1.3476399535662205,-0.47097251683431113,3.8932386504805
219.off,Plier,-0.7900061831398946,-0.5731534775052916,-0.06902090191401723,1.9722990854314562,-0.6256142484751646,2.704387570677905,-0.5379774146123694,-0.40447090119304313,-0.8836275955391818,-1.4384839174561184,0.11687296320194504,3.342565831554139
220.off,Plier,-0.7563798069685308,-0.5644394834254844,-0.0590262299495601,1.744081998332536,-0.6325391535135317,2.8816578032826605,-0.36574430085382437,-0.5751487475602076,-0.9237139502811899,-1.4474186990226785,-0.32401114682524707,2.9887908940456462
141.off,Table,0.43344909340712046,-0.3714946994310417,1.9641885498733591,1.884614439783261,-1.0087431644420763,-0.4756179299566976,-0.694684990132419,1.2179620367673396,0.8983056619533691,0.7141770722120492,0.734110717240014,-0.36697261507661894
142.off,Table,-0.3351441905051198,-0.564366528324311,2.9742892962472918,-0.7940139778493809,-1.046207394989691,2.0963428509991537,-0.4016539379873544,-0.6912067638799225,-0.7609140686325737,-0.8383542663056714,1.2631716492726446,0.32902480619516683
143.off,Table,-0.39282611404996737,-0.5709495183835799,2.772776087765934,-0.78860649834287,-1.040417878032311,3.8811349411407874,-0.44664201272931026,-0.7964322431967922,-0.8459057027087608,-1.0126359844595678,2.321293513337906,0.6012643811359223
144.off,Table,0.1997318017811768,-0.4655150473979763,2.996550181640674,-0.8021178581277306,-1.0468094050179717,1.1059982122448777,-0.5587772426087307,0.21034038341323835,-0.1974296754290294,-0.27852364469193525,3.673338117421295,0.13418171420334998
145.off,Table,0.749619748671719,-0.2574243318268965,1.5873152586223844,3.1665608264480474,-0.9866942856250858,-0.6597927870365436,-0.89991995096962,3.3466083665854374,3.932773347051126,2.3353448345000056,0.9692489092545165,-0.6711371108087628
146.off,Table,1.2201658802177875,0.06577271065577169,0.5897008314975378,1.6237274413473073,-0.8712123466208302,-0.6580803931785304,-0.5740051464831444,2.610742206527443,2.914152166270172,1.9652304047223403,-0.030088406807119005,-0.6574076829985017
147.off,Table,0.7375632616106297,-0.08906240468465361,0.3863096635801558,0.22961243089475353,-0.824126625484147,-0.3771243255357996,-0.45935331149900654,1.6530961822929993,1.5470423744458361,1.2240091511164972,2.3800780613415315,-0.5379247144835051
148.off,Table,0.7270935063176647,-0.2398359782695645,1.3270678602159156,-0.759317718828921,-0.9669395944875872,-0.08487514126890368,-0.3730633322810849,1.0170021579774198,0.6163908553308701,0.46246258417071284,1.351348471278083,-0.25272046272506826
149.off,Table,0.5777439265496891,-0.260851588033177,1.0746431210415681,-0.7594973849471752,-0.9425797607501268,0.24980183347513055,-0.4091440120003377,0.8714398453362441,0.4451322542604765,0.3154832255014645,2.8209621713687234,-0.1859786204517029
150.off,Table,0.32920547731707406,-0.36027953423820847,1.3425628161391279,2.455859506110156,-0.9682492112754275,-0.6498265306248439,-0.9295623748789621,1.97296319116181,1.9734610643448105,1.4705611248907513,-0.20644205081799585,-0.5808797918195302
151.off,Table,1.4135884935327734,-0.018984903488520378,1.4110472564142404,1.127719531946145,-0.9738190592645424,-0.40228784805708584,-0.1538286447087045,1.1766172565762283,0.8303276352754412,0.6495271831279071,0.11687296320194504,-0.3363916115701625
152.off,Table,-0.26480126887733396,-0.4793156970429949,0.6809992824203883,0.49163555972070366,-0.8881843070189125,-0.23916872326186436,-0.5517528305833749,0.4151531975026223,0.16136245609152836,0.24641272165923442,0.6753261692363883,-0.3127362961671624
153.off,Table,0.48960307193095304,-0.35986220144914094,2.01520940483642,2.459812374305026,-1.0112768088377782,0.012018926881484808,-0.5145903765512839,1.0195992010106714,0.5771400373528391,0.3974810832063635,0.4107957032200731,-0.19906769896570498
154.off,Table,0.7018642087961128,-0.18790020762067652,0.8340616645493227,-0.44709999862732014,-0.9124211592578861,-0.4021389663843189,-0.35860035054778433,0.5837647977563107,0.343375829869304,0.41580996881069865,-0.0006961328053061961,-0.3752030202153656
155.off,Table,0.31032301635174436,-0.39267469687087786,1.7741952435759092,-0.7873313203674136,-0.9984299884445736,-0.5580524778701088,-0.7612441323936026,0.6018703804139273,0.4691728232530668,0.6263454856416006,1.4101330192817085,-0.5057337173372145
156.off,Table,-0.27750398961035744,-0.5390958956073687,2.1620409082268512,1.478075245765891,-1.0180836970115545,-0.11981697949621058,-0.8632013128096168,1.0231442960457375,0.7090272209820792,0.6044910167711717,-0.4415802428324983,-0.35492777106856227
157.off,Table,0.6566972874395381,-0.1868650520147411,0.7209222543347586,-0.677064359778308,-0.8949716778062854,-0.3183635749015289,-0.5024448815036157,1.1241812958993838,0.8326519426456991,0.7023053131116557,1.351348471278083,-0.3880242545803722
