Mesh name,Class name,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
398.off,FourLeg,0.20024333333333333,0.15935666666666667,0.14853333333333332,0.12195,0.11306,0.10018333333333333,0.07191666666666667,0.04821333333333333,0.028713333333333334,0.00783,0.00126,0.11877666666666667,0.13322,0.43041666666666667,0.30292,0.013406666666666667,0.0,0.0,0.0,0.0,0.18982333333333334,0.13516,0.15765,0.24165333333333333,0.12398333333333333,0.13737,0.01395,0.00041,0.0,0.0,0.12910666666666668,0.28696666666666665,0.3131233333333333,0.15187333333333333,0.10498666666666667,0.013236666666666667,0.0007066666666666666,0.0,0.0,0.0,0.13686666666666666,0.53495,0.31893666666666665,0.009246666666666667,0.0,0.0,0.0,0.0,0.0,0.0
399.off,FourLeg,0.14454666666666666,0.20400666666666667,0.17604,0.13753333333333334,0.10382333333333334,0.08198333333333334,0.06609,0.047806666666666664,0.028463333333333334,0.009706666666666667,0.033256666666666664,0.24362333333333333,0.32680333333333333,0.2634433333333333,0.12603,0.006843333333333333,0.0,0.0,0.0,0.0,0.0898,0.24852666666666667,0.2708566666666667,0.23801333333333333,0.11426333333333333,0.03395666666666667,0.004573333333333334,1e-05,0.0,0.0,0.06514,0.31647333333333333,0.3759166666666667,0.18054333333333333,0.053206666666666666,0.008413333333333333,0.0003066666666666667,0.0,0.0,0.0,0.14144333333333334,0.5647666666666666,0.2786033333333333,0.015173333333333334,1.3333333333333333e-05,0.0,0.0,0.0,0.0,0.0
400.off,FourLeg,0.18874666666666667,0.20023,0.14486666666666667,0.1127,0.09370333333333333,0.08461333333333333,0.07016666666666667,0.05570666666666667,0.03673666666666667,0.01253,0.04495333333333333,0.19907,0.19898333333333335,0.3204166666666667,0.18903,0.04754666666666667,0.0,0.0,0.0,0.0,0.10132333333333333,0.22871333333333332,0.20747666666666667,0.23273333333333332,0.11683666666666667,0.08089333333333333,0.03127666666666667,0.0007466666666666666,0.0,0.0,0.06713333333333334,0.2983633333333333,0.3704866666666667,0.19322,0.06315,0.00764,6.666666666666667e-06,0.0,0.0,0.0,0.15777666666666668,0.5926966666666666,0.23477666666666666,0.014743333333333334,6.666666666666667e-06,0.0,0.0,0.0,0.0,0.0
41.off,Glasses,0.19348666666666667,0.16578333333333334,0.15899333333333332,0.12776666666666667,0.08227666666666666,0.11420333333333334,0.07646666666666667,0.04323,0.02611,0.011683333333333334,0.0,0.14234,0.17598,0.18414333333333333,0.20523333333333332,0.045013333333333336,0.0501,0.06994333333333333,0.08866333333333333,0.03858333333333333,0.08664333333333334,0.14328666666666667,0.13363666666666665,0.10878333333333333,0.10023,0.11697333333333333,0.16729,0.09855,0.043816666666666663,0.00079,0.05946333333333333,0.18622,0.1907,0.16923,0.14407666666666666,0.10183333333333333,0.07711,0.06550666666666667,0.00586,0.0,0.05862,0.29630666666666666,0.3719633333333333,0.19389666666666666,0.06853333333333333,0.01068,0.0,0.0,0.0,0.0
42.off,Glasses,0.23868333333333333,0.19429666666666667,0.12317,0.08348333333333334,0.08016,0.06621666666666666,0.07526666666666666,0.07695333333333333,0.044526666666666666,0.017243333333333333,0.09325,0.24658,0.26582666666666666,0.13613666666666666,0.04076,0.06863666666666667,0.09811666666666667,0.05069333333333333,0.0,0.0,0.15432,0.22549333333333332,0.14988333333333334,0.1288,0.14738333333333334,0.12082,0.060656666666666664,0.012643333333333333,0.0,0.0,0.15811666666666666,0.32148,0.24501666666666666,0.14780666666666667,0.06238333333333333,0.036893333333333334,0.028283333333333334,2e-05,0.0,0.0,0.20251,0.53894,0.21053333333333332,0.04498666666666667,0.00303,0.0,0.0,0.0,0.0,0.0
43.off,Glasses,0.23230666666666666,0.19653666666666667,0.12496666666666667,0.08698333333333333,0.07129333333333333,0.08006666666666666,0.07327333333333333,0.08072,0.04290666666666667,0.010946666666666667,0.02679,0.33553,0.2839833333333333,0.11325333333333333,0.049806666666666666,0.08325,0.05859,0.04879666666666667,0.0,0.0,0.17064,0.20808,0.16049,0.15142,0.14215666666666665,0.09874333333333334,0.05834,0.01013,0.0,0.0,0.15776333333333334,0.3327,0.23552,0.14237666666666668,0.07685666666666667,0.03897,0.015813333333333332,0.0,0.0,0.0,0.21179333333333333,0.5840966666666667,0.18188333333333334,0.0222,2.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0
44.off,Glasses,0.18522333333333332,0.17127333333333333,0.15894,0.12439666666666667,0.08843333333333334,0.11795333333333333,0.07618,0.04557666666666667,0.024883333333333334,0.00714,0.0,0.061116666666666666,0.25000333333333336,0.23853333333333335,0.17831666666666668,0.05235666666666667,0.06974666666666667,0.0861,0.06382666666666667,0.0,0.09167666666666667,0.14880666666666667,0.12642333333333333,0.11188,0.12242666666666667,0.16255333333333333,0.14816333333333334,0.08801333333333333,5.6666666666666664e-05,0.0,0.06036333333333333,0.18691666666666668,0.20899,0.1766,0.13574333333333333,0.11017666666666667,0.10844333333333334,0.012766666666666667,0.0,0.0,0.06238,0.33029,0.4093333333333333,0.17324,0.024753333333333332,3.3333333333333333e-06,0.0,0.0,0.0,0.0
45.off,Glasses,0.22092,0.19354666666666667,0.14299,0.08901333333333333,0.05872666666666667,0.09315333333333334,0.08786333333333333,0.061893333333333335,0.040806666666666665,0.011086666666666667,0.034166666666666665,0.20074666666666666,0.19904666666666668,0.17444333333333334,0.16834666666666667,0.07435,0.05182,0.06707,0.03001,0.0,0.10864666666666667,0.18702666666666667,0.15132666666666666,0.13383333333333333,0.13250666666666666,0.1242,0.11201333333333334,0.05044666666666667,0.0,0.0,0.08465666666666667,0.25837,0.25677333333333335,0.16994666666666666,0.10161,0.07238333333333333,0.051333333333333335,0.004926666666666667,0.0,0.0,0.12110666666666667,0.5028433333333333,0.26193,0.10367333333333334,0.010446666666666667,0.0,0.0,0.0,0.0,0.0
46.off,Glasses,0.3462033333333333,0.19016666666666668,0.07258333333333333,0.041346666666666664,0.03422,0.03568333333333333,0.053176666666666664,0.09606,0.09043,0.04013,0.22042,0.33113333333333334,0.13964333333333334,0.09687333333333334,0.15322333333333332,0.058706666666666664,0.0,0.0,0.0,0.0,0.24169666666666667,0.25084,0.20995666666666668,0.1458,0.08682,0.03920666666666667,0.02538,0.0003,0.0,0.0,0.3110266666666667,0.47387666666666667,0.17647666666666667,0.038266666666666664,0.0003533333333333333,0.0,0.0,0.0,0.0,0.0,0.5858666666666666,0.40441,0.009723333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.off,Glasses,0.4311933333333333,0.12590666666666667,0.05684666666666666,0.03851333333333333,0.031926666666666666,0.0328,0.038156666666666665,0.05513,0.09305,0.09647666666666667,0.27113,0.30740666666666666,0.12182333333333334,0.12268666666666667,0.16734666666666667,0.009606666666666666,0.0,0.0,0.0,0.0,0.27559333333333336,0.25984666666666667,0.20405,0.14018666666666665,0.06982666666666666,0.032516666666666666,0.017826666666666668,0.00015333333333333334,0.0,0.0,0.44523666666666667,0.5016133333333334,0.05315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94696,0.05304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.off,Glasses,0.23043666666666668,0.17317333333333335,0.12804666666666667,0.10178333333333334,0.10198333333333333,0.07346666666666667,0.06540666666666667,0.07439,0.03875,0.012563333333333333,0.00504,0.23623666666666668,0.22250333333333333,0.18074333333333334,0.03745,0.16483333333333333,0.12849333333333332,0.0247,0.0,0.0,0.13933666666666666,0.17329666666666665,0.12306,0.11359666666666667,0.18156666666666665,0.14994333333333335,0.10023333333333333,0.018966666666666666,0.0,0.0,0.11281333333333333,0.27276333333333336,0.24324333333333334,0.17164,0.08054,0.06135,0.05760333333333333,4.6666666666666665e-05,0.0,0.0,0.12182666666666667,0.4917166666666667,0.3094266666666667,0.07254666666666666,0.004483333333333333,0.0,0.0,0.0,0.0,0.0
49.off,Glasses,0.25143333333333334,0.23340333333333332,0.11005666666666666,0.05201,0.03342666666666667,0.05315,0.10351666666666667,0.10162666666666667,0.04761666666666667,0.01376,0.07448333333333333,0.24316333333333334,0.2628066666666667,0.10773666666666666,0.11262,0.19919,0.0,0.0,0.0,0.0,0.17145333333333335,0.20628333333333335,0.17021333333333333,0.17043,0.12801333333333334,0.09715666666666667,0.055773333333333334,0.0006766666666666667,0.0,0.0,0.16984,0.3531766666666667,0.26515,0.11991,0.07189666666666666,0.02002666666666667,0.0,0.0,0.0,0.0,0.24854,0.6096033333333334,0.13563,0.006226666666666667,0.0,0.0,0.0,0.0,0.0,0.0
50.off,Glasses,0.18671333333333334,0.16740666666666668,0.16362,0.12916666666666668,0.08654333333333333,0.11274666666666666,0.07636,0.042436666666666664,0.024526666666666665,0.01048,0.0,0.10032,0.1811,0.17023333333333332,0.23821,0.057916666666666665,0.05316666666666667,0.08587666666666667,0.09821,0.014966666666666666,0.08140666666666667,0.13121333333333332,0.12968666666666667,0.10959,0.10254333333333333,0.12229666666666666,0.18341333333333334,0.09821333333333333,0.041163333333333336,0.0004733333333333333,0.051853333333333335,0.1711,0.18779,0.17511333333333334,0.14978333333333332,0.10752333333333333,0.08334,0.06947666666666667,0.00402,0.0,0.05167,0.27520333333333336,0.37664333333333333,0.21197666666666667,0.07445333333333333,0.010053333333333333,0.0,0.0,0.0,0.0
51.off,Glasses,0.22514666666666666,0.22613,0.12922,0.06505333333333334,0.04160333333333333,0.07549666666666667,0.10355333333333333,0.08491333333333333,0.03687666666666667,0.012006666666666667,0.06491,0.26292666666666664,0.2928,0.10592333333333333,0.08721333333333334,0.11345666666666666,0.07277,0.0,0.0,0.0,0.16304666666666667,0.20568,0.17313666666666666,0.16909,0.13281,0.10211,0.05390333333333333,0.00022333333333333333,0.0,0.0,0.15882,0.3229066666666667,0.26381333333333334,0.14361,0.06898,0.039593333333333335,0.002276666666666667,0.0,0.0,0.0,0.21787666666666666,0.5753733333333333,0.18396666666666667,0.022783333333333333,0.0,0.0,0.0,0.0,0.0,0.0
52.off,Glasses,0.35335666666666665,0.19249666666666668,0.06655,0.04046333333333333,0.03308,0.03361,0.04378666666666667,0.09838666666666666,0.10662333333333333,0.031643333333333336,0.27674,0.36432,0.11175666666666667,0.09532,0.10558666666666666,0.04627666666666667,0.0,0.0,0.0,0.0,0.29493,0.2700533333333333,0.19434,0.13037666666666667,0.074,0.02386,0.012266666666666667,0.00017333333333333334,0.0,0.0,0.39814333333333335,0.4537333333333333,0.11843,0.02928,0.00041,0.0,0.0,0.0,0.0,0.0,0.72312,0.26926,0.00762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.off,Glasses,0.33148,0.20152,0.07627333333333333,0.04118666666666667,0.03178333333333333,0.03363,0.059136666666666664,0.10796,0.08307333333333333,0.03395666666666667,0.18142666666666668,0.32298,0.13888666666666666,0.10933333333333334,0.16661333333333334,0.08076,0.0,0.0,0.0,0.0,0.22149666666666668,0.23381666666666667,0.1993,0.15684333333333333,0.10249666666666667,0.05116333333333333,0.034583333333333334,0.0003,0.0,0.0,0.27192666666666665,0.44215333333333334,0.20406666666666667,0.07115,0.010703333333333334,0.0,0.0,0.0,0.0,0.0,0.47796,0.49411,0.02793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.off,Glasses,0.18835,0.16861,0.16226333333333334,0.12687333333333334,0.08547333333333333,0.11346666666666666,0.07619666666666666,0.04221333333333333,0.0256,0.010953333333333334,0.0,0.12308,0.17842,0.18119,0.22102666666666668,0.05222333333333333,0.054803333333333336,0.07540666666666666,0.09735,0.0165,0.08289333333333333,0.13761333333333334,0.13377,0.10965333333333334,0.10269666666666667,0.12243,0.17583666666666667,0.09535333333333333,0.039446666666666665,0.0003066666666666667,0.056176666666666666,0.18122333333333332,0.18896,0.17382,0.14755333333333334,0.10449333333333333,0.07922333333333334,0.06555666666666667,0.0029933333333333335,0.0,0.05405666666666667,0.28705,0.37601666666666667,0.20362,0.06955333333333333,0.009703333333333333,0.0,0.0,0.0,0.0
55.off,Glasses,0.22651666666666667,0.221,0.13069333333333333,0.06506,0.043726666666666664,0.07698333333333333,0.10052,0.08506,0.03836666666666667,0.012073333333333333,0.06445,0.2787266666666667,0.28171666666666667,0.09986333333333333,0.0863,0.11924,0.06970333333333334,0.0,0.0,0.0,0.16925333333333334,0.20569,0.17228666666666667,0.16763,0.13072666666666666,0.09835,0.055683333333333335,0.00038,0.0,0.0,0.16194666666666666,0.3280866666666667,0.26283666666666666,0.13848,0.06572666666666667,0.04057,0.002353333333333333,0.0,0.0,0.0,0.22222,0.5765433333333333,0.17835333333333334,0.02288,3.3333333333333333e-06,0.0,0.0,0.0,0.0,0.0
56.off,Glasses,0.17491333333333334,0.16699666666666665,0.14337333333333332,0.15138666666666667,0.14277,0.08663333333333334,0.053566666666666665,0.036583333333333336,0.0266,0.017176666666666666,0.0,0.01934,0.15189666666666668,0.15803666666666666,0.4032,0.12876333333333334,0.07828666666666667,0.060476666666666665,0.0,0.0,0.07490333333333334,0.10290666666666666,0.13491333333333333,0.14506666666666668,0.14770333333333333,0.17701333333333333,0.17765,0.03921,0.0006333333333333333,0.0,0.052526666666666666,0.15897,0.17883666666666667,0.18566666666666667,0.20717,0.13286666666666666,0.059193333333333334,0.02321,0.00156,0.0,0.04435,0.25736,0.42254,0.24794333333333332,0.027796666666666667,1e-05,0.0,0.0,0.0,0.0
57.off,Glasses,0.18785333333333334,0.16686333333333334,0.16251,0.12939333333333333,0.08486,0.11366666666666667,0.07618,0.042333333333333334,0.025153333333333333,0.011186666666666666,0.0,0.12021333333333334,0.17993333333333333,0.17465666666666665,0.22474666666666668,0.05099666666666667,0.05309666666666667,0.07403666666666667,0.09754,0.02478,0.08266666666666667,0.13595,0.13361666666666666,0.10973,0.10213333333333334,0.11954666666666666,0.17634666666666668,0.09768,0.04176333333333333,0.0005666666666666667,0.05509,0.17713,0.18904,0.17421666666666666,0.14732,0.10532666666666667,0.08031,0.06737333333333333,0.004193333333333334,0.0,0.05393666666666667,0.2823966666666667,0.37483666666666665,0.20548666666666668,0.07267666666666667,0.010666666666666666,0.0,0.0,0.0,0.0
58.off,Glasses,0.44203333333333333,0.11867666666666667,0.055453333333333334,0.03688,0.03163,0.031143333333333332,0.037103333333333335,0.05387,0.10387666666666667,0.08932666666666667,0.28152666666666665,0.30103,0.10979333333333334,0.10763,0.18286666666666668,0.017153333333333333,0.0,0.0,0.0,0.0,0.27901,0.24927,0.19942333333333334,0.14258333333333334,0.07376666666666666,0.03235333333333333,0.023336666666666665,0.00025666666666666665,0.0,0.0,0.43703,0.491,0.07081333333333334,0.0011533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8883333333333333,0.11166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.off,Glasses,0.24981333333333333,0.24004,0.11057333333333333,0.047793333333333334,0.03159666666666667,0.04394,0.11163333333333333,0.10533666666666666,0.04777666666666667,0.011496666666666667,0.05759,0.29389666666666664,0.23413333333333333,0.11907666666666666,0.14797333333333335,0.14733,0.0,0.0,0.0,0.0,0.18303,0.20405333333333334,0.18735,0.16732,0.12835,0.08518666666666666,0.04446666666666667,0.00024333333333333333,0.0,0.0,0.17662666666666665,0.37035,0.26354666666666665,0.11612,0.06842,0.0049366666666666665,0.0,0.0,0.0,0.0,0.2548533333333333,0.6111766666666667,0.12945333333333334,0.004516666666666667,0.0,0.0,0.0,0.0,0.0,0.0
60.off,Glasses,0.3377733333333333,0.19851666666666667,0.07389,0.04097666666666667,0.03138,0.03326,0.058563333333333335,0.10677666666666667,0.08476,0.03410333333333333,0.20670333333333332,0.33466,0.116,0.108,0.17962,0.055016666666666665,0.0,0.0,0.0,0.0,0.23649666666666666,0.23074666666666666,0.20865666666666666,0.15450666666666665,0.09687666666666667,0.042056666666666666,0.03049,0.00017,0.0,0.0,0.29344333333333333,0.4568333333333333,0.18785666666666667,0.05891333333333333,0.0029533333333333334,0.0,0.0,0.0,0.0,0.0,0.5149266666666666,0.4676533333333333,0.01742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.off,Hand,0.18361333333333332,0.20779666666666666,0.15290666666666666,0.11205,0.08955333333333333,0.07698333333333333,0.06708666666666667,0.05543666666666667,0.04005,0.014523333333333333,0.027823333333333332,0.23674333333333333,0.32494,0.22592666666666666,0.16914,0.015426666666666667,0.0,0.0,0.0,0.0,0.11297,0.2594266666666667,0.26887,0.19416333333333333,0.10333666666666666,0.04619,0.014946666666666667,9.666666666666667e-05,0.0,0.0,0.08634666666666667,0.3613733333333333,0.3623733333333333,0.16110666666666668,0.027736666666666666,0.0010633333333333332,0.0,0.0,0.0,0.0,0.21043666666666666,0.6327866666666667,0.15466,0.002116666666666667,0.0,0.0,0.0,0.0,0.0,0.0
182.off,Hand,0.14255333333333334,0.21256333333333333,0.17230666666666666,0.12813666666666668,0.10290333333333333,0.08748333333333333,0.07092333333333334,0.050346666666666665,0.025453333333333335,0.00733,0.02487,0.16955,0.3404,0.25572666666666666,0.20288333333333333,0.00657,0.0,0.0,0.0,0.0,0.08616666666666667,0.23303,0.27015666666666666,0.21981666666666666,0.11667666666666666,0.056216666666666665,0.017866666666666666,7e-05,0.0,0.0,0.05375,0.2813866666666667,0.37060333333333334,0.23557666666666666,0.057096666666666664,0.0015866666666666666,0.0,0.0,0.0,0.0,0.12161333333333334,0.5191066666666667,0.34236333333333335,0.01691,6.666666666666667e-06,0.0,0.0,0.0,0.0,0.0
183.off,Hand,0.14563,0.20647666666666667,0.16984666666666667,0.1369,0.10717333333333333,0.08397,0.06561,0.047606666666666665,0.02784,0.008946666666666667,0.014556666666666667,0.12382333333333333,0.21016,0.25891333333333333,0.30598333333333333,0.08656333333333334,0.0,0.0,0.0,0.0,0.060303333333333334,0.17728,0.22159666666666666,0.21864333333333333,0.16830666666666666,0.11257666666666667,0.04101666666666667,0.00027666666666666665,0.0,0.0,0.03256333333333333,0.20496333333333333,0.31538666666666665,0.25865,0.13777,0.04447,0.006136666666666667,6e-05,0.0,0.0,0.09075666666666667,0.4270966666666667,0.40725333333333336,0.07329,0.0016033333333333333,0.0,0.0,0.0,0.0,0.0
184.off,Hand,0.1494,0.21871666666666667,0.16736666666666666,0.12118666666666666,0.09808333333333333,0.08326,0.07274,0.05349333333333333,0.027823333333333332,0.00793,0.025293333333333334,0.21811333333333333,0.3195733333333333,0.23571333333333333,0.18995666666666666,0.01135,0.0,0.0,0.0,0.0,0.0935,0.24341333333333334,0.27678,0.2085,0.10906666666666667,0.052386666666666665,0.016196666666666668,0.00015666666666666666,0.0,0.0,0.060386666666666665,0.3042666666666667,0.37076333333333333,0.21866,0.04507,0.0008533333333333333,0.0,0.0,0.0,0.0,0.13692333333333334,0.5585266666666666,0.29497666666666666,0.009573333333333333,0.0,0.0,0.0,0.0,0.0,0.0
185.off,Hand,0.19670333333333334,0.19398666666666667,0.14643666666666666,0.11169666666666667,0.09358666666666667,0.07900333333333333,0.06662333333333334,0.05499333333333333,0.04105333333333333,0.015916666666666666,0.007843333333333334,0.17206333333333335,0.29450333333333334,0.26304666666666665,0.24530333333333335,0.01724,0.0,0.0,0.0,0.0,0.11665666666666667,0.23333,0.22368333333333335,0.19716333333333333,0.13258666666666666,0.0661,0.030266666666666667,0.00021333333333333333,0.0,0.0,0.08582333333333333,0.34015666666666666,0.31539666666666666,0.19196333333333335,0.05964666666666667,0.007013333333333333,0.0,0.0,0.0,0.0,0.17467,0.6669166666666667,0.15808666666666665,0.0003266666666666667,0.0,0.0,0.0,0.0,0.0,0.0
186.off,Hand,0.16250333333333333,0.20830666666666667,0.16122666666666666,0.12289,0.09951666666666667,0.08253666666666666,0.06763,0.051853333333333335,0.03249333333333333,0.011043333333333334,0.018196666666666667,0.18239333333333332,0.33053333333333335,0.22907666666666668,0.23392,0.00588,0.0,0.0,0.0,0.0,0.09209666666666666,0.23926,0.26338666666666666,0.20437,0.11765,0.06093666666666667,0.02212333333333333,0.00017666666666666666,0.0,0.0,0.06280666666666666,0.30524,0.36745666666666665,0.20534333333333332,0.053233333333333334,0.005903333333333333,1.6666666666666667e-05,0.0,0.0,0.0,0.14174333333333333,0.5719866666666666,0.27245,0.01381,1e-05,0.0,0.0,0.0,0.0,0.0
187.off,Hand,0.18069333333333334,0.20889666666666667,0.15226666666666666,0.11187666666666667,0.09127,0.07831,0.06818,0.05618,0.03886,0.013466666666666667,0.025446666666666666,0.20447,0.3515566666666667,0.23161333333333334,0.17383666666666667,0.013076666666666667,0.0,0.0,0.0,0.0,0.11088666666666666,0.2555266666666667,0.2617366666666667,0.19695666666666667,0.10970333333333333,0.04890333333333333,0.016103333333333334,0.00018333333333333334,0.0,0.0,0.08272,0.35035333333333335,0.36490666666666666,0.17094333333333334,0.029996666666666668,0.00108,0.0,0.0,0.0,0.0,0.1973,0.6300833333333333,0.17044333333333334,0.0021733333333333335,0.0,0.0,0.0,0.0,0.0,0.0
188.off,Hand,0.14031,0.18937666666666667,0.17707333333333333,0.15118333333333334,0.12061333333333334,0.08803333333333334,0.05949666666666667,0.04029,0.025116666666666666,0.008506666666666666,0.00648,0.16380666666666666,0.2898366666666667,0.29811666666666664,0.18763666666666667,0.054123333333333336,0.0,0.0,0.0,0.0,0.0847,0.18291666666666667,0.24428333333333332,0.2521233333333333,0.14955666666666667,0.07059666666666667,0.01544,0.00038333333333333334,0.0,0.0,0.05043333333333333,0.24538666666666667,0.31727666666666665,0.26532666666666666,0.10674333333333333,0.01407,0.0007633333333333333,0.0,0.0,0.0,0.09100666666666667,0.4408566666666667,0.37959,0.08221666666666666,0.00629,4e-05,0.0,0.0,0.0,0.0
189.off,Hand,0.11933666666666666,0.19083,0.19492,0.16498333333333334,0.12114,0.08312,0.05724666666666667,0.03860333333333334,0.022263333333333333,0.007556666666666666,0.015643333333333332,0.12230333333333333,0.2588533333333333,0.22577666666666665,0.23252333333333333,0.11151666666666667,0.024433333333333335,0.00895,0.0,0.0,0.05206,0.14484666666666668,0.20714333333333335,0.23984,0.20794,0.10409333333333333,0.035313333333333335,0.00859,0.00017333333333333334,0.0,0.026376666666666666,0.17239333333333334,0.27302,0.26206,0.17191666666666666,0.07247,0.018913333333333334,0.0027933333333333334,5.6666666666666664e-05,0.0,0.05545666666666667,0.29833333333333334,0.3882333333333333,0.20069333333333333,0.05085666666666667,0.006023333333333334,0.00040333333333333334,0.0,0.0,0.0
190.off,Hand,0.1589,0.19443333333333335,0.16945666666666667,0.13657666666666668,0.10625,0.08198666666666667,0.06344666666666667,0.04673,0.031076666666666666,0.011143333333333333,0.01958,0.2241,0.34085,0.23681,0.10996666666666667,0.06523666666666667,0.0034566666666666665,0.0,0.0,0.0,0.10251666666666667,0.20036,0.26786333333333334,0.24458333333333335,0.12723666666666666,0.04176333333333333,0.015196666666666667,0.00048,0.0,0.0,0.06912,0.30635666666666667,0.33164,0.20625,0.07703,0.00931,0.0002933333333333333,0.0,0.0,0.0,0.16887666666666667,0.5641266666666667,0.2509033333333333,0.016083333333333335,1e-05,0.0,0.0,0.0,0.0,0.0
191.off,Hand,0.11257666666666667,0.202,0.19139666666666666,0.15479666666666667,0.12378,0.09322666666666667,0.06161,0.036066666666666664,0.018753333333333334,0.0057933333333333335,0.010903333333333333,0.12160666666666667,0.38395666666666667,0.2811533333333333,0.17283333333333334,0.029546666666666666,0.0,0.0,0.0,0.0,0.06506333333333333,0.20600666666666667,0.2802266666666667,0.23486333333333334,0.14382666666666666,0.05983666666666667,0.009823333333333333,0.0003533333333333333,0.0,0.0,0.03659,0.23045666666666667,0.34724333333333335,0.2720033333333333,0.10153333333333334,0.012076666666666666,9.666666666666667e-05,0.0,0.0,0.0,0.07834333333333333,0.40531666666666666,0.4179466666666667,0.09611666666666667,0.002276666666666667,0.0,0.0,0.0,0.0,0.0
192.off,Hand,0.19344,0.19538666666666665,0.15188333333333334,0.11743666666666666,0.09343,0.07446,0.060763333333333336,0.05066333333333333,0.043083333333333335,0.019453333333333333,0.03323333333333333,0.16979333333333332,0.27490333333333333,0.29017333333333334,0.18718666666666667,0.04471,0.0,0.0,0.0,0.0,0.09450666666666667,0.21965333333333334,0.25310333333333335,0.21725,0.13543333333333332,0.06031333333333333,0.0195,0.00024,0.0,0.0,0.07991333333333334,0.3299566666666667,0.30928,0.19554333333333335,0.07501,0.010233333333333334,6.333333333333333e-05,0.0,0.0,0.0,0.23731333333333332,0.6789533333333333,0.08373333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.off,Hand,0.14875,0.21733333333333332,0.16218666666666667,0.12397333333333334,0.10362,0.0872,0.06878666666666666,0.049056666666666665,0.029506666666666667,0.009586666666666667,0.037206666666666666,0.30544,0.28297333333333335,0.23514333333333334,0.0616,0.06012,0.017516666666666666,0.0,0.0,0.0,0.10361333333333334,0.24609666666666666,0.29639666666666664,0.19429,0.09274,0.04924,0.016923333333333332,0.0007,0.0,0.0,0.07052666666666667,0.32670666666666665,0.36876,0.19162666666666667,0.04101666666666667,0.0013633333333333334,0.0,0.0,0.0,0.0,0.14854,0.54704,0.2816266666666667,0.022766666666666668,2.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0
194.off,Hand,0.15575333333333333,0.21188,0.16384,0.12326,0.10144666666666667,0.08434333333333334,0.06780333333333333,0.04935666666666667,0.031156666666666666,0.01116,0.012093333333333333,0.24175666666666668,0.3535466666666667,0.19092666666666666,0.13694,0.06473666666666666,0.0,0.0,0.0,0.0,0.09583,0.22241333333333332,0.30451666666666666,0.20077,0.11223333333333334,0.0472,0.016883333333333334,0.00015333333333333334,0.0,0.0,0.06774,0.30395,0.36782333333333334,0.21345333333333333,0.04583333333333333,0.0012,0.0,0.0,0.0,0.0,0.15838666666666668,0.5600566666666666,0.26431,0.01723,1.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0
195.off,Hand,0.14784666666666665,0.21905,0.16491,0.12691,0.10215333333333333,0.08059,0.06571,0.050646666666666666,0.031593333333333334,0.01059,0.05081,0.42428333333333335,0.23353333333333334,0.14275,0.09427666666666666,0.05434666666666667,0.0,0.0,0.0,0.0,0.11132,0.31162,0.3003766666666667,0.16453666666666666,0.07222666666666666,0.027476666666666667,0.012226666666666667,0.00021666666666666666,0.0,0.0,0.08224333333333333,0.4008,0.3742666666666667,0.12908,0.0136,1e-05,0.0,0.0,0.0,0.0,0.18977,0.60345,0.20344,0.00334,0.0,0.0,0.0,0.0,0.0,0.0
196.off,Hand,0.13504666666666668,0.19124666666666668,0.18506666666666666,0.15154,0.11513666666666666,0.08652333333333333,0.06122333333333333,0.04107333333333334,0.02477,0.008373333333333333,0.036193333333333334,0.2876066666666667,0.3442733333333333,0.21345666666666666,0.06555666666666667,0.03701666666666667,0.015896666666666667,0.0,0.0,0.0,0.10678666666666667,0.25121333333333334,0.27608,0.22793,0.09891666666666667,0.03192333333333333,0.00684,0.00031,0.0,0.0,0.07161333333333333,0.3405,0.3447233333333333,0.17513666666666666,0.058826666666666666,0.009026666666666667,0.00017333333333333334,0.0,0.0,0.0,0.15344666666666668,0.54109,0.27405666666666667,0.030673333333333334,0.0007333333333333333,0.0,0.0,0.0,0.0,0.0
